Name,Municipality,Categories,Rating,Review_Text,Cleaned_Text,Dominant_Topic,Topic_1_ID,Topic_1_Pct,Topic_2_ID,Topic_2_Pct,Topic_3_ID,Topic_3_Pct
Stesen Celup Tepung Pata,Dungun,Restaurant,1.0,slow service...need to improve thank you,slow serviceneed improve thank,1,1,84.08,5,3.84,6,3.64
Stesen Celup Tepung Pata,Dungun,Restaurant,1.0,"Masa datang x ada customer. Ambik order tapi semua x ada. Order sotong celup tepung tapi staff tak buat. Baik tutup je kedai. Dapat makan nasi ayam dengan nasi sup daging dengan harga rm25. Berbaloi ke? Mahal dan x sedap. Kepada sesiapa yang nk makan kat kedai ni, pastikan kedai ini pilihan terakhir anda. Tauke kedai harap maklum. Ramai orang komen bad review tapi x improve lansung. Jangan cakap orang nak tutup rezeki awak pulak. Terima dengan positif mindset!",masa datang x customer ambik order x order sotong celup tepung staff tak baik tutup je kedai dapat makan nasi ayam nasi sup daging harga rm berbaloi mahal x sedap kepada sesiapa nk makan kat kedai pastikan kedai pilihan terakhir anda tauke kedai harap maklum ramai orang komen bad review x improve lansung jangan cakap orang nak tutup rezeki awak pulak terima positif mindset,4,4,81.33,2,17.25,1,0.5
Stesen Celup Tepung Pata,Dungun,Restaurant,1.0,Celup tepung servis lambat... terpaksa 3 kali order kerana asyik lupa hantar makanan... sup dan nasi ayam below average... never come again.,celup tepung servis lambat terpaksa kali order asyik lupa hantar makanan sup nasi ayam average never come,4,4,55.58,2,40.6,1,1.35
Stesen Celup Tepung Pata,Dungun,Restaurant,1.0,"Makanan tak fresh . Not recommended
Ikan digoreng tak masak .
👎👎👎👎👎👎👎👎",makanan tak fresh recommended ikan digoreng tak masak 👎👎👎👎👎👎👎👎,4,4,61.77,2,16.93,6,16.12
Stesen Celup Tepung Pata,Dungun,Restaurant,1.0,"Kalau tutup, bagitahu. Menyusahkan org dtg jauh2",kalau tutup bagitahu menyusahkan org dtg jauh,4,4,85.19,1,4.25,5,3.04
Taman Teluk Lipat,Kuala Terengganu,Restaurant,3.0,Have nothing except beach and food stall,nothing except beach food stall,6,6,85.84,1,4.41,5,3.06
Warung Tok Yeh,Kuala Terengganu,Restaurant,5.0,Sedap dan murah 👍,sedap murah 👍,4,4,74.65,1,7.27,5,5.21
Ayam Gepuk Ag ( Cawangan Dungun ),Taman Sufa,Indonesian Restaurant,3.0,"From mykori to richiamo coffee and now ayam gepuk AG.what can i say is the food is actually good but the sambal a little bit salty for me..even you take the extra spicy.enough about food,the thing is....maybe this place hv a bad management or cursed....since the other two shop before can't hold up any longer. I want to rant about the shop.you can refer the image below

1.cobwebs on the ceiling
2.unwiped table
3.rice on the table
3.unrefillable handsoap
4.ayam gepuk ag or coffee dungun?
5.staff chilling and relaxing without   keeping the quality of the shop

This is not a new shop....it's nearly 1 year
No people eating here....still,this shop has too much unfinished work...dirty table etc.

Imagine if the shop busy
100% short on staff

Do clean your restaurant even there's no one eating here.

You can chill and relax after all your work done....

What can i say...maybe there's something wrong with the management

I will rate this 1 star if this place still like this after a couple of years or months",mykori richiamo coffee ayam gepuk agwhat say food actually good sambal little bit salty meeven take extra spicyenough foodthe thing ismaybe place hv bad management cursedsince two shop cant hold longer want rant shopyou refer image cobwebs ceiling unwiped table rice table unrefillable handsoap ayam gepuk ag coffee dungun staff chilling relaxing without keeping quality shop new shopits nearly year people eating herestillthis shop much unfinished workdirty table etc imagine shop busy short staff clean restaurant even theres one eating chill relax work done saymaybe theres something wrong management rate star place still like couple years months,1,1,52.4,5,33.54,2,11.22
Ayam Gepuk Ag ( Cawangan Dungun ),Taman Sufa,Indonesian Restaurant,1.0,"Beli nasi pada 3/6/25 4 set...
Nasi mcm nak basi...
Boleh makan ayam saja.
Lain kali pastikan nasi tu ok dulu sebelum nak jual ke orang.",beli nasi pada set nasi mcm nak basi makan ayam lain kali pastikan nasi tu ok nak jual orang,4,4,67.99,2,27.73,1,1.48
Ayam Gepuk Ag ( Cawangan Dungun ),Taman Sufa,Indonesian Restaurant,1.0,"Taktau nak cakap apa , tapi makanan sangat jijik dengan ayam yang digoreng busuk , ikan keli busuk , talapia pon busuk ..... Saya order semua set tapi sangat mengecewakan....nasi yang lembik dan ada bau basi.Staf tah pape yang perempuan kerja macam tak kerja duduk je memangjang lepastu dah lah tak mesra makan pon tak lalu ,meja bersepah ...macam mana korang handle ni ? I think semua kedai patut ada SV...SV tak pantau ke ? Or SV pon sama mcam yang lain...i think this is the worst ever ayam gepuk i've tryed....so disgusting....walaupun boleh refill still tak lalu langsung nak makn...dengan environment yang bersepah sisa makanan di atas meja euuuuu...Majlis Kesihatan buat kerja tak ni....itu sahaja...untuk korang yang nak try kat sini , i think pak gembus is better , even servis dia lambat but still sedap dan tak busuk",taktau nak cakap apa makanan sangat jijik ayam digoreng busuk ikan keli busuk talapia pon busuk order set sangat mengecewakannasi lembik bau basistaf tah pape perempuan kerja macam tak kerja duduk je memangjang lepastu dah lah tak mesra makan pon tak meja bersepah macam korang handle think kedai patut svsv tak pantau sv pon sama mcam laini think worst ever ayam gepuk ive tryedso disgustingwalaupun refill still tak langsung nak makndengan environment bersepah sisa makanan atas meja euuuuumajlis kesihatan kerja tak niitu sahajauntuk korang nak try kat sini think pak gembus better even servis lambat still sedap tak busuk,4,4,75.82,2,17.35,1,6.13
Ayam Gepuk Ag ( Cawangan Dungun ),Taman Sufa,Indonesian Restaurant,1.0,Kalau boleh rate 0 bintang memang kosng he aq letak menyampah betul ayam dahla kecik nak compare dengan member lain makan ayam besar macam ape tah semua sikit tak worth it langsung memang kast dah pijak kat kedai ni haihh,kalau rate bintang memang kosng aq letak menyampah ayam dahla kecik nak compare member lain makan ayam besar macam ape tah sikit tak worth langsung memang kast dah pijak kat kedai haihh,4,4,95.76,1,1.22,5,0.87
Ayam Gepuk Ag ( Cawangan Dungun ),Taman Sufa,Indonesian Restaurant,1.0,"order semua salah. order lain dpt lain dhla dgn ayam gelap npk la guna minyak lme. byr harga mahal tp dpt bhn tk cukup. pergi kedai tukar semula pn still salah. ada yang tkde tempe, tauhu & kubis. ada kubis yg mentah ada yg goreng hangit betul ye. sambal lebih ke minyak. nasi keras. stress giveup dh. will never order & eat from this place anymore. service tah pape. ape masalah pn tk tau. mengecewakan ye 👎🏻",order salah order lain dpt lain dhla dgn ayam gelap npk la guna minyak lme byr harga mahal tp dpt bhn tk cukup pergi kedai tukar semula pn still salah tkde tempe tauhu kubis kubis yg mentah yg goreng hangit ye sambal lebih minyak nasi keras stress giveup dh never order eat place anymore service tah pape ape masalah pn tk tau mengecewakan ye 👎🏻,4,4,60.97,2,34.01,5,3.72
Ayam Gepuk Ag ( Cawangan Dungun ),Taman Sufa,Indonesian Restaurant,1.0,"10/01/2026...
Order yg set rm31.90..aym sekor..time nk mkn tgk aym rasa sejuk di dlm..hmpir 80% bhgian dlm aym sejuk..mcm baru keluar dr freezer...sungguh korg buat keje x menepati piawaian...nk brniaga sila brniaga btl²...rm31.90 aku anggap bukan rezeki aku tp dgn nilai hrga tu korg dibayar gaji..jadi ingat lah.
Sungguh mengecewakan",order yg set rmaym sekortime nk mkn tgk aym rasa sejuk dlmhmpir bhgian dlm aym sejukmcm keluar dr freezersungguh korg keje x menepati piawaiannk brniaga sila brniaga btl²rm aku anggap bukan rezeki aku tp dgn nilai hrga tu korg dibayar gajijadi ingat lah sungguh mengecewakan,4,4,73.69,2,22.31,1,1.39
Ayam Gepuk Ag ( Cawangan Dungun ),Taman Sufa,Indonesian Restaurant,3.0,"2nd time beli ayam crispy, ayam macam tak betul2 masak,sebab tepung tu mcm lembik melekat kat isi ayam. Staf pulak tak mesra,kurang senyum,cakap mcm malas nak layan,beli take out,bila no naik,kita tanya yang mana satu,dia mcm malas nak layan,lenkali tulis lah no giliran kat plastik tu,so cust tahu mana 1 yg cust punya.",nd time beli ayam crispy ayam macam tak masaksebab tepung tu mcm lembik melekat kat isi ayam staf pulak tak mesrakurang senyumcakap mcm malas nak layanbeli take outbila naikkita tanya satudia mcm malas nak layanlenkali tulis lah giliran kat plastik tuso cust tahu yg cust punya,4,4,79.34,2,18.06,1,0.9
Ayam Gepuk Ag ( Cawangan Dungun ),Taman Sufa,Indonesian Restaurant,1.0,"order 4, 2 set xde tauhu ngn tempe dan silap sambal dan ayam patut tukar dngn ikan keli, bila dh pulangkan, ikan keli dpt tpi 2 set tetap xde tauhu dn tempe, keli berbau. tanya cashier apa beza pedas dngn extra pedas? dia jwb, ""sama je cuma beza kuantiti sudu"", dngn staff nye tidur, x bereffort, mkn mknn kedai lain dhla x pndng muka customer.",order set xde tauhu ngn tempe silap sambal ayam patut tukar dngn ikan keli dh pulangkan ikan keli dpt tpi set tetap xde tauhu dn tempe keli berbau tanya cashier apa beza pedas dngn extra pedas jwb sama je cuma beza kuantiti sudu dngn staff nye tidur x bereffort mkn mknn kedai lain dhla x pndng muka customer,2,2,50.41,4,47.96,1,0.57
The Retreat Tanjung Jara,Kampung Kubang Putat,Lodging,1.0,"The room is very dirty, and the floor is dusty.

The bathroom smells really bad, with stagnant water on the floor — very disgusting.

The bedsheets are dirty.

There’s a pool, but the water is green and smells strongly of chlorine.

A very disappointing place to stay. Not worth paying RM150 per night.
Not recommended.

Management should make a lot of improvements to this place if they want to keep operating.

At night, it’s very dark with no lights outside. There’s nothing interesting about staying here. Sorry",room dirty floor dusty bathroom smells really bad stagnant water floor — disgusting bedsheets dirty there’s pool water green smells strongly chlorine disappointing place stay worth paying rm per night recommended management make lot improvements place want keep operating night it’s dark lights outside there’s nothing interesting staying sorry,1,1,92.68,5,5.54,6,0.54
The Retreat Tanjung Jara,Kampung Kubang Putat,Lodging,4.0,"The front view is absolutely superb, with great privacy as the location is quite secluded. I came during a quiet time, so it was quite a comfortable stay. The bed, mattress, and pillows were **super comfy**, and **Netflix is available** too. However, the bathroom and overall hotel condition could use some improvements.",front view absolutely superb great privacy location quite secluded came quiet time quite comfortable stay bed mattress pillows super comfy netflix available however bathroom overall hotel condition could use improvements,1,1,66.96,3,22.49,5,8.65
The Retreat Tanjung Jara,Kampung Kubang Putat,Lodging,1.0,"I had a very disappointing experience with The Retreat Tanjung Jara regarding their deposit refund policy. I booked the entire stay and paid a deposit for a reservation scheduled within three months. However, due to unforeseen circumstances, I had to cancel just a day after booking.

Despite canceling early, the management has been holding onto my deposit for over three months, promising to refund it by February. Unfortunately, even after repeated follow ups, a portion of the refund is still outstanding. This has been an extremely frustrating and unprofessional experience.

I urge future customers to be cautious before making any bookings here, especially when it comes to their deposit policy. I hope the management takes responsibility and resolves this matter promptly.",disappointing experience retreat tanjung jara regarding deposit refund policy booked entire stay paid deposit reservation scheduled within three months however due unforeseen circumstances cancel day booking despite canceling early management holding onto deposit three months promising refund february unfortunately even repeated follow ups portion refund still outstanding extremely frustrating unprofessional experience urge future customers cautious making bookings especially comes deposit policy hope management takes responsibility resolves matter promptly,1,1,52.68,5,28.02,3,18.33
The Retreat Tanjung Jara,Kampung Kubang Putat,Lodging,4.0,"i’ve been here for a night and its quite refreshing to stay here. the room space is spacious enough for two(maybe for 1 or 2 child would be ok). i love a pillow provided, memofoam pillow that comforting and support my neck from long drive. I’ve arrive at night and it is serene with the sound of the waves. have a nice pool. The bathroom need to be be fix because the flow of drainage is to slow causing water stagnant. All was a nice experience",i’ve night quite refreshing stay room space spacious enough twomaybe child would ok love pillow provided memofoam pillow comforting support neck long drive i’ve arrive night serene sound waves nice pool bathroom need fix flow drainage slow causing water stagnant nice experience,1,1,63.3,6,20.35,3,14.67
The Retreat Tanjung Jara,Kampung Kubang Putat,Lodging,5.0,A good and nice places. Very greatful with the scenery and pools. My childs very happy with it. Acceptable places condition. All the best for next improvement.,good nice places greatful scenery pools childs happy acceptable places condition best next improvement,6,6,58.39,1,35.61,5,1.88
The Retreat Tanjung Jara,Kampung Kubang Putat,Lodging,5.0,"My family and I had a staycation here and we are very satisfied with the service and accommodation offered by them. The room was clean and comfortable including the bathroom. The swimming pool provided seems to be taken a good care. Our room is facing the sea which is a breathtaking scene to wake up to. We would love to stay here again when we’re going to Dungun. Thank you, The Retreat Tanjung Jara.",family staycation satisfied service accommodation offered room clean comfortable including bathroom swimming pool provided seems taken good care room facing sea breathtaking scene wake would love stay we’re going dungun thank retreat tanjung jara,1,1,79.56,6,18.47,5,0.62
The Retreat Tanjung Jara,Kampung Kubang Putat,Lodging,4.0,"Clean n spacious room. Big pool too. Just 1 min walking to beach. Everything seems to be in order. Helpful staff. There is a dive center too. However, the aircond running quite noisy and disturbing.",clean n spacious room big pool min walking beach everything seems order helpful staff dive center however aircond running quite noisy disturbing,1,1,72.58,3,16.99,6,7.96
The Retreat Tanjung Jara,Kampung Kubang Putat,Lodging,1.0,i would not recommend this place to others. The toilet smell awful because of the structure used. not comfortable along the stays.,would recommend place others toilet smell awful structure used comfortable along stays,3,3,61.75,6,31.71,1,2.39
Kedai Keropok Lekor Gong Pasir,Kampung Gong Pasir Jabi,Restaurant,4.0,"Good:
+Spicy
+Ok
+Fast service

Bad:
-Small Chicken
-Hard fried anchovies (kerahketung)

*somebody told me it was a little expensive but tasty...for me not bad not good....7/10 ok for me

I hope mak cik can smile more dont stress aaa :)",good spicy ok fast service bad small chicken hard fried anchovies kerahketung somebody told little expensive tastyfor bad good ok hope mak cik smile dont stress aaa,1,1,59.89,5,36.52,6,1.09
Kedai Keropok Lekor Gong Pasir,Kampung Gong Pasir Jabi,Restaurant,4.0,The best nasi lemak in town,best nasi lemak town,2,2,75.44,1,7.27,5,5.21
Kedai Keropok Lekor Gong Pasir,Kampung Gong Pasir Jabi,Restaurant,5.0,Keropok lekor goreng is so good !,keropok lekor goreng good,6,6,54.39,2,31.13,1,5.36
Nasi Kukus A&A ( ),Kuala Terengganu,Restaurant,5.0,"Full star sebab kedai baru. Boleh jadi nasi kukus top di Dungun kipidap.

Komen membina:
Boss tolong ajar staff sebab tadi beli bungkus staff bungkus lepas tu biar tersadai dekat cashier. Beberapa orang customer duk tunggu lama padahal nasi dah siap bungkus. Bila customer breng lama ngat nunggu baru la nak bagi nasik. Pelik juga.

Nasi OK pedas ngam.",full star sebab kedai jadi nasi kukus top dungun kipidap komen membina boss tolong ajar staff sebab tadi beli bungkus staff bungkus lepas tu tersadai dekat cashier beberapa orang customer duk tunggu lama padahal nasi dah siap bungkus customer breng lama ngat nunggu la nak nasik pelik nasi ok pedas ngam,4,4,71.08,2,27.14,1,0.63
Shawarma Habibiy,Dungun,Hawker Stall,5.0,Really great place to eat. The staff was extremely friendly as well,really great place eat staff extremely friendly well,1,1,87.38,5,3.05,6,2.89
Shawarma Habibiy,Dungun,Hawker Stall,5.0,"Shawarma sedap,portion banyak,service bagus,memang betul ii A lah saya bagi👍🏻👍🏻",shawarma sedapportion banyakservice bagusmemang ii lah bagi👍🏻👍🏻,2,2,61.85,1,11.29,5,8.11
Shawarma Habibiy,Dungun,Hawker Stall,2.0,"Rasa shawarma not bad utk tekak melayu. Portion okey.
Tp service tak cun. Xde sistem ordering. Pekerja pun tak mesra. Krg adab walhal dh terang2 terlepas order tp nk marah bila customer complain.",rasa shawarma bad utk tekak melayu portion okey tp service tak cun xde sistem ordering pekerja tak mesra krg adab walhal dh terang terlepas order tp nk marah customer complain,4,4,58.28,2,25.27,1,14.26
Shawarma Habibiy,Dungun,Hawker Stall,5.0,"Shawarma terbaik setakat ini di Dungun. Saiz shawarma tu pun memang XXL dan harga pulak berpatutan.

Tak sempat snap harga. Baru cuba Shawarma Ayam.

Lepas ni boleh try Shawarma Daging atau Shawarma Kambing.

Paduuu bohh..",shawarma terbaik setakat dungun saiz shawarma tu memang xxl harga pulak berpatutan tak sempat snap harga cuba shawarma ayam lepas try shawarma daging shawarma kambing paduuu bohh,4,4,50.75,2,46.4,1,0.98
Shawarma Habibiy,Dungun,Hawker Stall,5.0,"Banyak kali repeat beli shawarma ayam.Harga berpatutan dgn portion yg banyak
Cuma payah sikit nk parking kalau datang dengan kereta sbb lokasi kedai tepi simpang jalan utama.
Tapi shawarma dia jaddi molek.",kali repeat beli shawarma ayamharga berpatutan dgn portion yg cuma payah sikit nk parking kalau datang kereta sbb lokasi kedai tepi simpang jalan utama shawarma jaddi molek,4,4,78.54,2,18.86,1,0.9
Shawarma Habibiy,Dungun,Hawker Stall,5.0,"Harga berpatutan, portion pon banyak. Service mntap layanan mesra",harga berpatutan portion pon service mntap layanan mesra,4,4,90.67,1,2.81,5,1.88
Shawarma Habibiy,Dungun,Hawker Stall,5.0,Makanan sedap portion puas hati. I like❤️,makanan sedap portion puas hati like❤️,4,4,87.71,1,3.53,5,2.53
Roti Canai Pok Weil,Kampung Pak Sabah,Restaurant,4.0,Roti canai je ada skang. Nasi lemak dah x buat. Sedihnya,roti canai je skang nasi lemak dah x sedihnya,2,2,59.27,3,28.51,1,4.25
Ayam Gepuk Ibuk Bapak,Dungun,Indonesian Restaurant,1.0,"We had a very bad experience ordering food for takeout. The poor ventilation was so uncomfortable that the whole place felt stuffy. Even worse, the service made us regret to even consider this place for our dinner. The staff took ages to let us know the sambal was out of stock, & still made us wait endlessly for no reason. It felt like such a complete waste of time.

Our food, which was supposed to take 20 minutes, ended up taking almost twice as long.  After wasting so much of our time, the staff didn’t even bother to apologise & acted unfriendly, as if they were overwhelmed with customers. For what we paid, the quality was truly disappointing.

Overall, it was a frustrating visit from start to finish. I hope the management seriously improves the ventilation, customer service & food inconsistency because this experience was far from pleasant.",bad experience ordering food takeout poor ventilation uncomfortable whole place felt stuffy even worse service made us regret even consider place dinner staff took ages let us know sambal stock still made us wait endlessly reason felt like complete waste time food supposed take minutes ended taking almost twice long wasting much time staff didn’t even bother apologise acted unfriendly overwhelmed customers paid quality truly disappointing overall frustrating visit start finish hope management seriously improves ventilation customer service food inconsistency experience far pleasant,1,1,66.74,3,16.85,5,15.55
Ayam Gepuk Ibuk Bapak,Dungun,Indonesian Restaurant,1.0,Smoke was so unbearable until i dont give any concern on the food taste.  Please fix your ventilation asap since your store is a total pollution.,smoke unbearable dont give concern food taste please fix ventilation asap since store total pollution,1,1,59.56,5,25.58,3,11.82
Ayam Gepuk Ibuk Bapak,Dungun,Indonesian Restaurant,1.0,"THE STAFF ARE VERY UNFRIENDLY, THEY WORK WHILE KNOCKING THE GLASS, THE SHOP HAS A LOT OF FLYING, THE STAFF MADE THE ORDER MISTAKE BUT DID NOT APOLOGIZE BUT ANSWERED THERE, HOPE YOU CAN FIX THIS SYSTEM, PLEASE TEACH THE STAFF SO THAT A SMILE IS NO MATTER AND THEY LEARN TO APOLOGIZE IF THEY MAKE A WRONG, DON'T BE ARGUOUS!!",staff unfriendly work knocking glass shop lot flying staff made order mistake apologize answered hope fix system please teach staff smile matter learn apologize make wrong dont arguous,1,1,65.07,5,16.24,2,11.24
Ayam Gepuk Ibuk Bapak,Dungun,Indonesian Restaurant,2.0,sedihnyaa dh lama craving tpi dpt nasi tak masak.. pastu yg tukang ltk sambal tu siap jeling dengan ketuk ii pinggan nyaa kuat.. pastu ayam crispy tu kecikk jee nk bandingkn dgn cawangan lain.. kecewa betul,sedihnyaa dh lama craving tpi dpt nasi tak masak pastu yg tukang ltk sambal tu siap jeling ketuk ii pinggan nyaa kuat pastu ayam crispy tu kecikk jee nk bandingkn dgn cawangan lain kecewa,4,4,82.22,2,14.93,1,0.98
Ayam Gepuk Ibuk Bapak,Dungun,Indonesian Restaurant,4.0,sumpah selama ni suka sangat dengan ayam gepuk ibuk bapak. selalu dine in and take away. tapi kalini disappointed gila sbb tkde kicap. how korg buat kerjaa we? pls la alert. faham busy tapi KICAP WEHHH 😭😭🙏🏻🙏🏻🙏🏻 tolong jaga service lepasni yaaa muahh,sumpah selama suka sangat ayam gepuk ibuk bapak selalu dine take away kalini disappointed gila sbb tkde kicap korg kerjaa pls la alert faham busy kicap wehhh 😭😭🙏🏻🙏🏻🙏🏻 tolong jaga service lepasni yaaa muahh,4,4,46.52,2,27.12,1,23.91
Ayam Gepuk Ibuk Bapak,Dungun,Indonesian Restaurant,3.0,ayammmmm kecikkkkkkkkk.. sebelum ni dine in ayam besar2 tpi order kt grab dpt ayam kecik sgt ... byr mahal2 dapat ayam kecik hm tak berbaloiii,ayammmmm kecikkkkkkkkk dine ayam besar tpi order kt grab dpt ayam kecik sgt byr mahal dapat ayam kecik hm tak berbaloiii,4,4,71.27,2,16.3,5,9.36
Master Pisang,Kampung Sura Gate,Family Restaurant,1.0,First time makan kedai ni. Masakan panas out. Nasi goreng x rasa apa. Western tawar x rasa apa. Rate 1/10. X berbaloi dengan harga. Air batu kosong rm 1 segelas. Ingatkan makan di K.L rupanya Dungun jer. 👎🏻👎🏻,first time makan kedai masakan panas nasi goreng x rasa apa western tawar x rasa apa rate x berbaloi harga air batu kosong rm segelas ingatkan makan kl rupanya dungun jer 👎🏻👎🏻,4,4,84.37,2,12.91,1,0.94
Master Pisang,Kampung Sura Gate,Family Restaurant,5.0,"first time mari makan sini, variation of foods betul 😍 sedap kita makan bakso dia, memang sedap. portion takmau kalah. order juga nasgor kampung, sebab sedap, kita tapau 1 lagu bawak balik rumah. nanti nak repeat nak try makanan lain pula.",first time mari makan sini variation foods 😍 sedap makan bakso memang sedap portion takmau kalah order nasgor kampung sebab sedap tapau lagu bawak balik rumah nak repeat nak try makanan lain pula,4,4,85.87,1,6.41,2,5.86
Master Pisang,Kampung Sura Gate,Family Restaurant,5.0,"sukenyerrr nasi ayam geprek ni, sambal ye memang jjaddi 🤩 staff pon peramah dan murah dengan senyuman, will repeat again !!",sukenyerrr nasi ayam geprek sambal ye memang jjaddi 🤩 staff pon peramah murah senyuman repeat,4,4,59.25,2,33.9,1,2.46
Master Pisang,Kampung Sura Gate,Family Restaurant,1.0,"Makanan kurang memuaskan, perlu ditambah baik, ayam penyek ayam tidak masak sempurna, nasi goreng tiada rasa nasi goreng, meggi ayam raming terlampau pedas. yang paling tidak boleh terima, air kosong pun dikira, last dah makan sini",makanan kurang memuaskan perlu ditambah baik ayam penyek ayam masak sempurna nasi goreng tiada rasa nasi goreng meggi ayam raming terlampau pedas paling terima air kosong dikira last dah makan sini,4,4,50.33,2,46.69,1,1.03
Master Pisang,Kampung Sura Gate,Family Restaurant,5.0,"Makanan semua sedap2 terutama menu belut. Siakap tiga rasa pun sedap. Bakso Mercun pun sedap! Mmg betul2 puas hati. Berbaloi dgn bayaran.

Patut la ramai org. Lambat sikit pun sanggup tunggu, asal makanan sedap2. Keep it up!",makanan sedap terutama menu belut siakap tiga rasa sedap bakso mercun sedap mmg puas hati berbaloi dgn bayaran patut la ramai org lambat sikit sanggup tunggu asal makanan sedap keep,4,4,86.38,2,6.87,3,4.69
Master Pisang,Kampung Sura Gate,Family Restaurant,1.0,"Kelemahan
- sepinggan nasi goreng makan masa hampir 1 jam untuk disiapkan dalam keadaan kedai tak ramai orang
- staff kitchen boleh bergurau senda sesama sendiri walaupun tahu order belum siap.
- masakan panas mostly kurang rasa dan kurang sedap.

Kelebihan
- servis dari staff floor (mostly anak muda lelaki) yang ambil order, jaga kaunter dll sangat ramah, baik dan kaya dengan senyuman.

Kesimpulan
- staff yang berperangai kurang elok hanya staff kitchen (mostly wanita yang berbadan besar). Buat kerja lambat dan sombong.
- kalau order makanan yang tak melibatkan masakan panas yg perlu dimasak oleh staff kitchen yang lembab ni, contohnya pisang cheese, satay, roti canai dan lain2, servis akan lebih cepat.

Komen
- sila tingkatkan disiplin staff kitchen. Walau staff itu saudara mara kalian sekalipun, kalau kekalkan perangai buruk begini, pasti kedai tidak akan bertahan lama.

Sekian terima kasih.",kelemahan sepinggan nasi goreng makan masa hampir jam disiapkan keadaan kedai tak ramai orang staff kitchen bergurau senda sesama sendiri walaupun tahu order siap masakan panas mostly kurang rasa kurang sedap kelebihan servis staff floor mostly anak muda lelaki ambil order jaga kaunter dll sangat ramah baik kaya senyuman kesimpulan staff berperangai kurang elok hanya staff kitchen mostly wanita berbadan besar kerja lambat sombong kalau order makanan tak melibatkan masakan panas yg perlu dimasak oleh staff kitchen lembab contohnya pisang cheese satay roti canai lain servis lebih cepat komen sila tingkatkan disiplin staff kitchen walau staff saudara mara kalian sekalipun kalau kekalkan perangai buruk begini pasti kedai bertahan lama sekian terima kasih,4,4,70.36,2,15.26,1,13.84
Master Pisang,Kampung Sura Gate,Family Restaurant,1.0,"Saya bile makan di sini untuk habis kan duit je,makanan dahla mahal kalau kene dengan rase tk mengapa ini dah la tk sedap mahal pulak tu,sapa2 yang datang Dungun ni jangan datang la kedai ni kalau tk cukup duit malu muka,biase air kebanyakan kedai murah je ini teh ais 4 ringgit kelas kecik je,kalau makanan set pulak bukan main mahal lagi lauk biase 3 pinggan je harge die 120,dah la👎🏻",bile makan sini habis kan duit jemakanan dahla mahal kalau kene rase tk mengapa dah la tk sedap mahal pulak tusapa datang dungun jangan datang la kedai kalau tk cukup duit malu mukabiase air kebanyakan kedai murah je teh ais ringgit kelas kecik jekalau makanan set pulak bukan main mahal lauk biase pinggan je harge die dah la👎🏻,4,4,97.89,1,0.61,5,0.43
Master Pisang,Kampung Sura Gate,Family Restaurant,1.0,Order takeaway bakso biasa tapi hampir 30 minit menunggu. Bakso tak sampai-sampai. Lepas ditanya baru dibungkus bakso saya. Pekerja ramai tapi semua tak tau position masing-masing. Tempat panas.,order takeaway bakso hampir minit menunggu bakso tak sampaisampai lepas ditanya dibungkus bakso pekerja ramai tak tau position masingmasing tempat panas,4,4,65.12,2,31.11,1,1.32
Rahmatt Tomyam,Kuala Terengganu,Thai Restaurant,3.0,Have wide variety of food from simple noodles to ala carte main meal like fried fish. The goat meat soup is nice. I find the Patai too spicy,wide variety food simple noodles ala carte main meal like fried fish goat meat soup nice find patai spicy,5,5,67.11,6,29.33,1,1.4
Rahmatt Tomyam,Kuala Terengganu,Thai Restaurant,1.0,"service unforgettable, staff rude & btw soup kosong charge.",service unforgettable staff rude btw soup kosong charge,1,1,65.71,6,15.38,4,14.17
Rahmatt Tomyam,Kuala Terengganu,Thai Restaurant,5.0,Sedap je semua makanan kat sini terbaik.,sedap je makanan kat sini terbaik,4,4,85.19,1,4.25,5,3.04
Rahmatt Tomyam,Kuala Terengganu,Thai Restaurant,2.0,"Makanan ok agk sedap..tp n.g.usa + air suam, rm10.. Xtawu dmna silapnya.November 2023",makanan ok agk sedaptp ngusa air suam rm xtawu dmna silapnyanovember,4,4,74.64,1,7.27,5,5.21
Rahmatt Tomyam,Kuala Terengganu,Thai Restaurant,5.0,mak saya kate makanan sini sedap,mak kate makanan sini sedap,4,4,85.16,1,4.27,5,3.04
Rahmatt Tomyam,Kuala Terengganu,Thai Restaurant,4.0,Steam Lemon Siakap 3 rasa is very nice.,steam lemon siakap rasa nice,2,2,47.37,6,41.15,1,4.25
Warong Tomyam Ikan 4S,Unknown,Restaurant,4.0,"Food is sedapppp 👍🏻
First time trying Nasi Kerabu and left me a good impressions towards Nasi Kerabu, must try! Their sos tumis for Nasi Kerabu is fantastic 😍

Their lauk also nice, ayam goreng, daging bakar and ayam goreng kunyit 👍🏻👍🏻👍🏻

Roadside parking and of course the environment is not that well-developed but is okay since we are in small town ☺️
But service definitely worth 5 stars 🤩",food sedapppp 👍🏻 first time trying nasi kerabu left good impressions towards nasi kerabu must try sos tumis nasi kerabu fantastic 😍 lauk also nice ayam goreng daging bakar ayam goreng kunyit 👍🏻👍🏻👍🏻 roadside parking course environment welldeveloped okay since small town ☺️ service definitely worth stars 🤩,2,2,65.27,1,21.43,3,11.87
